formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	C21H36O3	[M + H]+	C21H37O3+	Fatty acids	0.781	Eicosanoids	0.460	Erythromycins	0.135	Lipids and lipid-like molecules	0.964	Fatty Acyls	0.880	Fatty acids and conjugates	0.537			Fatty acids and conjugates	0.537	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Secondary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	337.272	614	10.227	816975644628953786	816973467340212918	816973467340212917	3192	
1	C33H67NO3	[M + Na]+	C33H67NNaO3+	Fatty acids	0.998	Fatty amides	0.881	N-acyl amines	0.598	Lipids and lipid-like molecules	0.970	Fatty Acyls	0.981	Fatty amides	0.973	N-acyl amines	0.940	N-acyl amines	0.940	Organic compounds; Lipids and lipid-like molecules; Phenols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities	548.502	614	10.237	816975644872223491	816973467411516096	816973467411516095	3196	
1	C32H63NO3	[M + Na]+	C32H63NNaO3+	Fatty acids	1.000	Spingolipids	1.000	Ceramides	1.000	Lipids and lipid-like molecules	0.992	Sphingolipids	0.988	Ceramides	0.997	Long-chain ceramides	0.736	Long-chain ceramides	0.736	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Sphingolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Ceramides; Secondary alcohols; Secondary carboxylic acid amides; Long-chain ceramides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	532.471	614	10.239	816975644331158153	816973467478624965	816973467478624964	3197	
3	C42H54O2	[M + H]+	C42H55O2+	Terpenoids	0.996	Carotenoids (C40)	0.839	Carotenoids (C40, β-β)	0.551	Lipids and lipid-like molecules	0.953	Prenol lipids	0.927					Prenol lipids	0.927	Organic compounds; Lipids and lipid-like molecules; Ketones; Prenol lipids; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	591.424	616	10.265	816975660139491632	816973467570899663	816973467570899662	3205	
1	C34H66O5	[M - H2O + H]+	C34H65O4+	Fatty acids	0.999	Glycerolipids	0.957	Diacylglycerols	0.741	Lipids and lipid-like molecules	0.998	Fatty Acyls	0.992	Fatty acid esters	0.968			Fatty acid esters	0.968	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	537.486	616	10.266	816975660194017608	816973467608648404	816973467608648403	3206	
2	C29H46O2	[M + H]+	C29H47O2+	Terpenoids	0.993	Triterpenoids	0.932	Lanostane, Tirucallane and Euphane triterpenoids	0.127	Lipids and lipid-like molecules	0.971	Prenol lipids	0.878	Triterpenoids	0.696			Triterpenoids	0.696	Organic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Steroids and steroid derivatives; Prenol lipids; Organooxygen compounds; Triterpenoids; Secondary alcohols; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	427.357	616	10.267	816975680221828654	816973467642202841	816973467642202840	3207	
1	C36H65NO3	[M - H2O + H]+	C36H64NO2+	Fatty acids	1.000	Spingolipids	1.000	Ceramides	1.000	Lipids and lipid-like molecules	0.995	Sphingolipids	0.996	Ceramides	0.999	Long-chain ceramides	0.838	Long-chain ceramides	0.838	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Sphingolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Ceramides; Secondary alcohols; Secondary carboxylic acid amides; Long-chain ceramides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	542.491	617	10.287	816975658767953937	816973467705117411	816973467705117410	3212	
1	C37H70O5	[M + Na]+	C37H70NaO5+	Fatty acids	1.000	Glycerolipids	1.000	Diacylglycerols	1.000	Lipids and lipid-like molecules	0.997	Fatty Acyls	0.994	Lineolic acids and derivatives	0.529			Lineolic acids and derivatives	0.529	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Lineolic acids and derivatives; Carboxylic acid derivatives; Diacylglycerols; Carboxylic acid esters; 1,2-diacylglycerols; Carbonyl compounds; Diradylglycerols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	617.512	617	10.288	816975666724552592	816973467742866152	816973467742866151	3201	
1	C36H65NO3	[M + H]+	C36H66NO3+	Fatty acids	1.000	Spingolipids	1.000	Ceramides	1.000	Lipids and lipid-like molecules	0.996	Sphingolipids	0.996	Ceramides	0.999	Long-chain ceramides	0.849	Long-chain ceramides	0.849	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Sphingolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Ceramides; Secondary alcohols; Secondary carboxylic acid amides; Long-chain ceramides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	560.502	617	10.290	816975658931531932	816973467801586413	816973467801586412	3214	
2	C35H68O4	[M + Na]+	C35H68NaO4+	Terpenoids	0.889	Glycerolipids	0.515	Diacylglycerols	0.257	Lipids and lipid-like molecules	0.990	Steroids and steroid derivatives	0.596	Steroid esters	0.613			Steroid esters	0.613	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Steroids and steroid derivatives; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary alcohols; Steroid esters; Carbonyl compounds; Delta-5-steroids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	575.496	618	10.298	816975668171593189	816973467872889591	816973467872889590	3231	
1	C23H34N2O6	[M - H2O + H]+	C23H33N2O5+	Amino acids and Peptides	0.772	Small peptides	0.179	Dipeptides	0.067	Organic acids and derivatives	0.996	Carboxylic acids and derivatives	0.986	Amino acids, peptides, and analogues	0.773	Amino acids and derivatives	0.767	N-acyl-alpha amino acids and derivatives	0.647	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	417.239	619	10.325	816975666711969656	816973467960969985	816973467960969984	3223	
8	C21H39O7P	[M + H]+	C21H40O7P+	Fatty acids	1.000	Glycerophospholipids	1.000	Glycerophosphates	0.915	Lipids and lipid-like molecules	0.996	Glycerophospholipids	0.997	Glycerophosphates	0.765	Monoacylglycerophosphates	0.647	1-acylglycerol-3-phosphates	0.648	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Organic phosphoric acids and derivatives; Phosphate esters; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Lysophosphatidic acids; Secondary alcohols; Monoacylglycerophosphates; 1-acylglycerol-3-phosphates; Carbonyl compounds; Glycerophosphates; Alkyl phosphates; Monoalkyl phosphates; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	435.249	620	10.325	816975666707775341	816973468061633291	816973468061633290	3225	
4	C21H39O7P	[M + Na]+	C21H39NaO7P+	Fatty acids	1.000	Glycerophospholipids	1.000	Glycerophosphates	0.956	Lipids and lipid-like molecules	0.994	Glycerophospholipids	0.992	Glycerophosphates	0.933	Monoacylglycerophosphates	0.918	1-acylglycerol-3-phosphates	0.917	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Organic phosphoric acids and derivatives; Phosphate esters; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Lysophosphatidic acids; Secondary alcohols; Monoacylglycerophosphates; 1-acylglycerol-3-phosphates; Carbonyl compounds; Glycerophosphates; Alkyl phosphates; Monoalkyl phosphates; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	457.231	620	10.326	816975666716163974	816973467998718726	816973467998718725	3224	
1	C39H68O5	[M + Na]+	C39H68NaO5+	Fatty acids	1.000	Glycerolipids	1.000	Diacylglycerols	1.000	Lipids and lipid-like molecules	0.997	Fatty Acyls	0.991	Lineolic acids and derivatives	0.703			Lineolic acids and derivatives	0.703	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Lineolic acids and derivatives; Carboxylic acid derivatives; Diacylglycerols; Carboxylic acid esters; 1,2-diacylglycerols; Carbonyl compounds; Diradylglycerols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	639.494	620	10.327	816975703126926072	816973468111964944	816973468111964943	3250	
1	C26H54NO7P	[M + H]+	C26H55NO7P+	Fatty acids	0.998	Glycerophospholipids	1.000	Glycerophosphocholines	0.999	Lipids and lipid-like molecules	0.909	Glycerophospholipids	0.996	Glycerophosphocholines	0.992	Lysophosphatidylcholines	0.815	1-acyl-sn-glycero-3-phosphocholines	0.876	Organic compounds; Lipids and lipid-like molecules; Glycerolipids; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Phosphocholines; Lysophosphatidylcholines; 1-acyl-sn-glycero-3-phosphocholines; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Organic salts; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	524.368	620	10.331	816975686412622049	816973468153907989	816973468153907988	3226	
1	C20H41NO	[M + H]+	C20H42NO+	Fatty acids	0.997	Fatty amides	0.995	Primary amides	0.687	Lipids and lipid-like molecules	0.807	Fatty Acyls	0.767	Fatty amides	0.827	N-acyl amines	0.689	N-acyl amines	0.689	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	312.320	621	10.344	816975700396433586	816973468204239642	816973468200045337	3233	
2	C22H38O	[M + H3N + H]+	C22H42NO+	Fatty acids	0.970	Fatty Acids and Conjugates	0.550	Unsaturated fatty acids	0.804	Lipids and lipid-like molecules	0.985	Fatty Acyls	0.797	Fatty acids and conjugates	0.146	Straight chain fatty acids	0.642	Straight chain fatty acids	0.642	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organooxygen compounds; Straight chain fatty acids; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	336.325	621	10.352	816975686139992254	816973468233599775	816973468233599774	3236	
2	C39H68O5	[M - H2O + H]+	C39H67O4+	Fatty acids	1.000	Glycerolipids	1.000	Diacylglycerols	1.000	Lipids and lipid-like molecules	0.997	Fatty Acyls	0.990	Lineolic acids and derivatives	0.710			Lineolic acids and derivatives	0.710	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Lineolic acids and derivatives; Carboxylic acid derivatives; Diacylglycerols; Carboxylic acid esters; 1,2-diacylglycerols; Carbonyl compounds; Diradylglycerols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	599.501	622	10.373	816975700086054967	816973468355234606	816973468351040301	3244	
1	C42H83NO5	[M + H]+	C42H84NO5+	Fatty acids	1.000	Spingolipids	1.000	Ceramides	1.000	Lipids and lipid-like molecules	0.997	Sphingolipids	0.999	Ceramides	1.000	Long-chain ceramides	0.826	Long-chain ceramides	0.826	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Sphingolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Ceramides; Secondary alcohols; Secondary carboxylic acid amides; Long-chain ceramides; Carbonyl compounds; Phytoceramides; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	682.632	623	10.378	816975702829130417	816973468392983347	816973468392983346	3243	
1	C38H77NO3	[M + H]+	C38H78NO3+	Fatty acids	1.000	Spingolipids	0.999	Ceramides	0.999	Lipids and lipid-like molecules	0.996	Sphingolipids	0.952	Ceramides	0.987	Long-chain ceramides	0.717	Long-chain ceramides	0.717	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Sphingolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Ceramides; Secondary alcohols; Secondary carboxylic acid amides; Long-chain ceramides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	596.596	624	10.400	816975694260165846	816973468497840962	816973468497840961	3247	
1	C37H70O5	[M + Na]+	C37H70NaO5+	Fatty acids	1.000	Glycerolipids	1.000	Diacylglycerols	1.000	Lipids and lipid-like molecules	0.997	Fatty Acyls	0.992	Lineolic acids and derivatives	0.656			Lineolic acids and derivatives	0.656	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Lineolic acids and derivatives; Carboxylic acid derivatives; Diacylglycerols; Carboxylic acid esters; 1,2-diacylglycerols; Carbonyl compounds; Diradylglycerols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	617.512	625	10.409	816975692318203046	816973468598504268	816973468598504267	3246	
1	C22H42O3	[M + H]+	C22H43O3+	Fatty acids	0.988	Fatty acyls	0.742	Fatty alcohols	0.843	Lipids and lipid-like molecules	0.959	Fatty Acyls	0.889	Fatty alcohols	0.665	Long-chain fatty alcohols	0.629	Long-chain fatty alcohols	0.629	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Fatty alcohols; Secondary alcohols; Fatty alcohol esters; Carbonyl compounds; Long-chain fatty alcohols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	355.319	625	10.423	816975699981197325	816973468778859360	816973468778859359	3258	
2	C30H50O	[M - H2O + H]+	C30H49+	Terpenoids	1.000	Triterpenoids	0.982	Lupane triterpenoids	0.248	Lipids and lipid-like molecules	0.991	Prenol lipids	0.959	Triterpenoids	0.849			Triterpenoids	0.849	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Steroids and steroid derivatives; Prenol lipids; Organooxygen compounds; Cyclic alcohols and derivatives; Triterpenoids; Secondary alcohols; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	409.381	626	10.431	816975687368923480	816973468892105578	816973468892105577	3257	
1	C36H69NO3	[M + O + H]+	C36H70NO4+	Fatty acids	1.000	Spingolipids	1.000	Ceramides	1.000	Lipids and lipid-like molecules	0.994	Sphingolipids	0.996	Ceramides	0.999	Long-chain ceramides	0.824	Long-chain ceramides	0.824	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Sphingolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Ceramides; Secondary alcohols; Secondary carboxylic acid amides; Long-chain ceramides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	580.528	626	10.435	816975687624776183	816973468992768884	816973468992768883	3240	
1	C34H62O5	[M + Na]+	C34H62NaO5+	Fatty acids	1.000	Glycerolipids	0.999	Diacylglycerols	0.995	Lipids and lipid-like molecules	0.992	Glycerolipids	0.988	Diradylglycerols	0.948	Diacylglycerols	0.971	1,2-diacylglycerols	0.959	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Diacylglycerols; Carboxylic acid esters; 1,2-diacylglycerols; Secondary alcohols; Carbonyl compounds; Diradylglycerols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	573.449	627	10.444	816975700530651358	816973469080849278	816973469080849277	3251	
1	C29H48O	[M + H]+	C29H49O+	Terpenoids	0.999	Steroids	0.992	Ergostane steroids	0.408	Lipids and lipid-like molecules	0.997	Prenol lipids	0.602	Triterpenoids	0.577			Triterpenoids	0.577	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Steroids and steroid derivatives; Prenol lipids; Organooxygen compounds; Cyclic alcohols and derivatives; Hydroxysteroids; Triterpenoids; Secondary alcohols; 3-hydroxysteroids; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	413.376	627	10.447	816975702388728400	816973469156346760	816973469156346759	3269	
2	C29H44O4	[M + H]+	C29H45O4+	Terpenoids	0.995	Triterpenoids	0.992	Lupane triterpenoids	0.233	Lipids and lipid-like molecules	0.961	Prenol lipids	0.938	Triterpenoids	0.870			Triterpenoids	0.870	Organic compounds; Lipids and lipid-like molecules; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acid esters; Triterpenoids; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	457.330	627	10.458	816975704909505510	816973469269592978	816973469269592977	3276	
1	C18H28O3	[M + H]+	C18H29O3+	Fatty acids	0.858	Octadecanoids	0.737	12-oxophytodienoic acid metabolites	0.377	Lipids and lipid-like molecules	0.908	Fatty Acyls	0.794	Fatty acids and conjugates	0.542			Fatty acids and conjugates	0.542	Organic compounds; Lipids and lipid-like molecules; Ketones; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Cyclic ketones; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	293.210	629	10.475	816975702346785337	816973469420587942	816973469420587941	3263	
1	C36H63NO2	[M + H]+	C36H64NO2+	Fatty acids	1.000	Spingolipids	0.961	Ceramides	0.963	Lipids and lipid-like molecules	0.979	Sphingolipids	0.496	Ceramides	0.771			Ceramides	0.771	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Ceramides; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	542.491	630	10.497	816975705786115120	816973469449948075	816973469449948074	3285	
1	C18H35NO2	[M + H]+	C18H36NO2+	Alkaloids	0.758	Nicotinic acid alkaloids	0.329	Pyridine alkaloids	0.327	Organic nitrogen compounds	1.000	Organonitrogen compounds	1.000					Organonitrogen compounds	1.000	Organic compounds; Organonitrogen compounds; Organooxygen compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	298.275	630	10.498	816975705840641124	816973469500279728	816973469500279727	3330	
1	C36H65NO3	[M + H]+	C36H66NO3+	Fatty acids	1.000	Spingolipids	1.000	Ceramides	1.000	Lipids and lipid-like molecules	0.992	Sphingolipids	0.988	Ceramides	0.997	Long-chain ceramides	0.822	Long-chain ceramides	0.822	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Sphingolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Ceramides; Secondary alcohols; Secondary carboxylic acid amides; Long-chain ceramides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	560.502	630	10.506	816975706629170656	816973469567388602	816973469567388601	3287	
1	C30H48	[M + H]+	C30H49+	Terpenoids	0.998	Triterpenoids	0.955	Lupane triterpenoids	0.190	Lipids and lipid-like molecules	0.981	Prenol lipids	0.921	Triterpenoids	0.649			Triterpenoids	0.649	Organic compounds; Lipids and lipid-like molecules; Prenol lipids; Triterpenoids; Hydrocarbons; Olefins; Cyclic olefins; Polycyclic hydrocarbons; Unsaturated hydrocarbons; Unsaturated aliphatic hydrocarbons; Branched unsaturated hydrocarbons; Chemical entities	409.381	630	10.508	816975710160775816	816973469630303172	816973469630303171	3310	
1	C36H67NO3	[M + H]+	C36H68NO3+	Fatty acids	1.000	Spingolipids	1.000	Ceramides	1.000	Lipids and lipid-like molecules	0.993	Sphingolipids	0.994	Ceramides	0.999	Long-chain ceramides	0.788	Long-chain ceramides	0.788	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Sphingolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Ceramides; Secondary alcohols; Secondary carboxylic acid amides; Long-chain ceramides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	562.514	631	10.524	816975708357224509	816973469735160782	816973469735160781	3297	
1	C36H69NO3	[M + O + H]+	C36H70NO4+	Fatty acids	1.000	Spingolipids	1.000	Ceramides	1.000	Lipids and lipid-like molecules	0.995	Sphingolipids	0.997	Ceramides	0.999	Long-chain ceramides	0.833	Long-chain ceramides	0.833	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Sphingolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Ceramides; Secondary alcohols; Secondary carboxylic acid amides; Long-chain ceramides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	580.528	632	10.532	816975708634048643	816973469819046872	816973469819046871	3308	
1	C42H79NO8	[M + O + H]+	C42H80NO9+	Fatty acids	1.000	Spingolipids	1.000	Neutral glycosphingolipids	1.000	Lipids and lipid-like molecules	0.998	Sphingolipids	0.984	Glycosphingolipids	0.985	Neutral glycosphingolipids	0.824	Glycosyl-N-acylsphingosines	0.800	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Sphingolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Neutral glycosphingolipids; Simple glycosylceramides; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Secondary carboxylic acid amides; Fatty acyl glycosides; Carbonyl compounds; Oxanes; Glycosyl compounds; Alkyl glycosides; O-glycosyl compounds; Polyols; Glycosphingolipids; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Glycosyl-N-acylsphingosines; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	742.580	632	10.537	816975711519730696	816973469932293090	816973469932293089	3305	
