row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,Mots_18102024_Foodomics_CSF1_S46.mzML Peak area,Mots_18102024_Foodomics_CSF1_S47.mzML Peak area,Mots_18102024_Foodomics_CSF1_S48.mzML Peak area,Mots_18102024_Foodomics_CSF2_S49.mzML Peak area,Mots_18102024_Foodomics_CSF2_S50.mzML Peak area,Mots_18102024_Foodomics_CSF2_S51.mzML Peak area,
1617,318.29896072607306,7.6169305,,,,123,,,,,,,18349.354,18537.059,19143.129,12032.75,12146.106,12650.807,
1621,300.2878418360763,7.6193447,,,,123,,,,,,,426.05057,651.02606,666.0981,361.8316,405.39877,375.73322,
1632,334.21767370600236,7.6245613,,,,,,,,,,,835.42847,302.24606,1055.9658,390.2882,135.42267,230.8494,
1627,295.22541689815347,7.635597,,,,,,,,,,,392.27228,297.214,742.8259,451.16037,417.26443,417.00397,
1618,411.2695189480618,7.63591,,,,123,,,,,,,406.1128,361.50217,426.52322,3.8672848,0,2.8947437,
1631,310.2361802408479,7.6400247,,,,,,,,,,,111.52794,625.59033,472.24515,133.83224,301.34866,465.01752,
1624,333.2022213814467,7.6430187,,,,111,,,,,,,3652.821,3562.7585,3901.4656,2587.471,2641.887,2611.315,
1625,275.1979194210907,7.643353,,,,,,,,,,,408.9841,462.69357,441.79688,214.78047,239.08968,260.45886,
1626,338.2647404582096,7.644264,,,,111,,,,,,,331.8682,977.0771,415.6852,699.3455,829.3599,1035.6714,
1628,661.1504020699069,7.6447997,,,,,,,,,,,227.87767,125.225464,0,236.53728,251.73532,159.05746,
1637,313.23593599417154,7.6796136,,,,,,,,,,,233.74951,398.2469,419.10498,115.9879,50.358803,101.24991,
1641,277.21490445350133,7.6832366,,,,,,,,,,,127.338524,321.97543,423.06564,234.8604,241.91394,229.48315,
1640,335.2177897400131,7.6858974,,,,,,,,,,,2977.319,2959.6606,3246.2815,2036.444,2112.056,2028.2837,
1643,577.1322071745385,7.690642,,,,114,58,[M+H-H2O]+,,2,1643;1644,594.13534,259.83612,203.88266,76.43533,254.69084,251.1497,213.0128,
1644,617.1244003669742,7.690639,,,,114,58,[M+Na]+,,2,1643;1644,594.13534,341.1035,256.23746,124.33778,385.45798,385.33313,278.15744,
1645,367.2443723818122,7.69943,,,,,,,,,,,663.9984,174.39432,800.4688,322.19467,274.64392,289.9956,
1648,314.26769822205404,7.702394,,,,,,,,,,,212.49358,953.37006,415.38074,329.28476,618.33246,860.44244,
1649,296.25693370985454,7.7072196,,,,,,,,,,,117.58827,529.28314,260.0513,223.14351,506.05835,705.1179,
1650,407.2388571837611,7.709011,,,,,,,,,,,330.85345,286.9084,401.94,288.9252,315.37415,340.82437,
1651,336.24925958723327,7.7111583,,,,,,,,,,,1258.1423,4086.7993,2214.7363,1747.4827,3369.3542,4255.3555,
1654,337.2367247066274,7.722589,,,,115,,,,,,,1243.8368,1378.5745,1425.1836,572.21625,663.3927,764.7821,
1634,302.2920101258679,7.7254834,,,,,,,,,,,0,3.6273766,164.70148,2.159791,0,0,
1664,320.29931436824114,7.728489,,,,,,,,,,,358.4113,388.2158,432.37744,4.7799253,3.559177,5.862606,
1655,297.2474040376606,7.7413025,,,,115,,,,,,,215.58023,293.12808,297.3907,13.1065445,2.7248876,43.56321,
1658,299.25736326560326,7.7417054,,,,116,,,,,,,334.9515,353.91995,341.91016,390.41187,428.59232,418.37106,
1660,352.24449574008304,7.7475414,,,,,,,,,,,464.36276,841.52655,683.4239,466.1382,719.1698,774.09247,
1662,339.25179455635447,7.749925,,,,116,,,,,,,522.3215,692.39056,593.4784,748.4083,853.43726,941.3138,
1667,291.1941342320708,7.7810836,,,,125,59,[M+H-H2O]+,,2,1667;1642,308.19741,1626.7721,1564.996,2208.1274,1223.2012,1202.5876,1253.2711,
1642,331.1866190273915,7.781692,,,,125,59,[M+Na]+,,2,1667;1642,308.19741,2860.762,2589.1047,3729.4495,2616.1199,2479.1733,2400.1235,
1671,332.1907876332529,7.78287,,,,125,,,,,,,387.66882,453.4939,567.97473,417.32767,418.16776,414.78918,
1669,203.10558329655836,7.784067,,,,,,,,,,,212.66891,221.00887,291.6913,154.88736,136.39304,162.8349,
1676,309.2053011322026,7.79447,,,,,,,,,,,151.11066,155.73769,279.27148,154.6837,153.65451,142.47008,
1678,338.259959066684,7.797411,,,,127,,,,,,,457.2996,1168.0552,622.42786,850.9557,1021.3859,1228.9052,
1679,354.26048428857786,7.7993503,,,,,,,,,,,528.30426,739.53906,902.13556,415.62442,474.56235,497.59225,
1681,365.25759085865826,7.800981,,,,118,,,,,,,295.6139,356.3926,398.81012,278.74802,236.81694,354.11432,
1682,384.30931107853786,7.807783,,,,,,,,,,,270.0374,320.27765,336.46716,75.81223,80.7348,65.11866,
1684,292.21297725449983,7.81115,,,,119,,,,,,,401.4379,808.1226,325.9691,223.40479,538.7913,624.3002,
1687,302.30400749675243,7.8277144,,,,138,,,,,,,2430.384,2573.7227,2778.23,1958.1415,2015.522,2159.7524,
1690,330.33526975169957,7.830122,,,,138,,,,,,,1890.1719,1398.98,856.3892,1718.8629,925.0928,1750.4781,
1688,296.24803295011776,7.830427,,,,,,,,,,,75.08264,346.04004,269.85126,106.59735,255.53394,334.46738,
1694,336.2317971405816,7.8367004,,,,138,,,,,,,1423.0422,1902.6309,1688.9908,1143.904,1422.4526,1562.5803,
1695,295.2254982648437,7.8390865,,,,138,60,[M+H-H2O]+,,2,1700;1695,312.22873,1006.932,1339.577,1594.6871,1082.9232,1176.9817,1042.4119,
1699,351.19017635686106,7.843853,,,,,,,,,,,201.59686,200.66469,192.30428,246.2447,258.62296,231.77579,
1700,335.2178993625217,7.8450418,,,,138,60,[M+Na]+,,2,1700;1695,312.22873,7578.373,7964.8223,9127.603,6057.1294,6160.225,5980.429,
1701,352.2461823334018,7.851036,,,,,,,,,,,454.65674,710.8252,699.1399,400.52948,285.8069,583.7905,
1704,279.2306068533283,7.860536,,,,121,,,,,,,414.76947,421.65173,448.929,149.67633,155.7245,172.06827,
1705,374.3612010660624,7.8627143,,,,,,,,,,,123.73619,48.44745,34.037144,94.32228,16.05982,129.76567,
1706,337.23331268634826,7.865975,,,,121,,,,,,,2877.4683,3017.2427,3474.582,1361.1577,1402.4918,1393.2084,
1707,278.18183507395685,7.8723335,,,,134,,,,,,,221.39743,226.86703,320.96265,313.7031,304.73352,330.73953,
1708,203.10560995497102,7.8746915,,,,134,,,,,,,850.6779,796.4321,996.1801,1093.6133,1019.5886,1021.7369,
1709,277.18202158985076,7.8747334,,,,134,,,,,,,1522.3717,1563.5977,2002.0516,1928.6112,1890.2356,2002.8942,
1710,161.0949911400284,7.876797,,,,,,,,,,,101.4385,92.84367,126.12695,137.17555,108.31066,128.68747,
1692,313.2358055633248,7.8792167,,,,138,,,,,,,9.197927,87.12651,57.75494,180.22885,167.4663,169.30968,
1717,315.2518531653168,7.879227,,,,,,,,,,,231.1828,290.05536,287.40906,5.20977,6.3978887,5.2253265,
1718,297.24086931324007,7.897225,,,,,,,,,,,512.90344,543.76624,595.3874,43.072933,172.82172,192.07811,
1719,333.20218936029124,7.89982,,,,130,,,,,,,785.7794,878.9374,1021.774,674.19995,720.84796,684.7862,
1720,311.22267487630984,7.9005055,,,,,,,,,,,480.08148,385.88748,612.98236,195.56259,231.66077,213.091,
1716,293.2102032838158,7.9013476,,,,,,,,,,,464.66302,398.1565,412.3384,73.10301,132.97252,214.19969,
1721,351.24375774339927,7.904678,,,,130,,,,,,,906.2599,1051.1029,1075.256,300.38,275.1205,414.56732,
1722,391.24393308237865,7.9064445,,,,130,,,,,,,1242.9221,1192.6742,1354.6482,748.7669,635.2053,589.1961,
1726,235.16803092446807,7.9231696,,,,124,,,,,,,448.1235,493.12097,396.88168,585.0769,629.01,644.9525,
1728,397.2679714338962,7.929503,,,,,,,,,,,532.1444,645.59705,728.3968,275.3934,289.46622,314.7651,
1729,346.3302239925412,7.934611,,,,,,,,,,,20.463978,26.398252,3.827114,40.134563,25.257694,157.39357,
1732,343.22291885441433,7.9438605,,,,,,,,,,,110.95799,114.4985,139.91545,113.336525,109.21088,103.37192,
1734,437.1918614198148,7.9456525,,,,,,,,,,,249.29955,127.880325,33.75341,350.9005,106.49772,233.39627,
1739,270.24154852057967,7.953772,,,,,,,,,,,12.72909,305.88855,201.99995,148.99623,219.99866,300.3056,
1737,496.22228677324307,7.955233,,,,,,,,,,,129.74161,152.59103,174.87094,87.80572,93.88966,114.45262,
1738,292.2236619865603,7.9558063,,,,,,,,,,,246.58623,613.98627,447.04196,407.6227,541.222,677.93506,
1744,356.3507904158669,7.9673057,,,,,,,,,,,230.52832,276.00473,179.27066,261.573,78.85837,160.17491,
1745,389.228347667725,7.978228,,,,,,,,,,,327.54596,346.389,403.16064,19.907993,22.698656,7.9333973,
1746,318.2389382823681,7.9784856,,,,135,61,[M+Na]+,,2,1749;1746,295.24979,370.3493,550.05164,616.5241,1166.5118,872.1615,1120.4387,
1748,334.23322384666386,7.9842224,,,,135,,,,,,,859.8659,2056.2043,1540.2977,1253.4269,1459.6959,1764.6567,
1749,278.24656665201246,7.9851394,,,,135,61,[M+H-H2O]+,,2,1749;1746,295.24979,603.9396,1167.4541,1200.7834,1389.8484,1111.6029,1660.4247,
1752,367.2441769897198,7.9990535,,,,,,,,,,,137.8713,1096.6439,72.81201,180.06924,159.73721,23.682907,
1754,294.24081088832656,7.9990773,,,,,,,,,,,394.79187,867.75183,692.2642,429.01752,956.0328,1201.2085,
1757,316.2233695831457,8.002933,,,,,,,,,,,210.0436,441.5722,420.50092,451.78848,385.2354,515.00433,
1758,402.3563520985584,8.005305,,,,,,,,,,,150.23126,132.11089,229.01878,224.14128,77.50642,176.44852,
1759,398.384644296589,8.016767,,,,,,,,,,,0,83.819496,3330.061,375.96387,4979.149,2072.815,
1760,1175.863951637996,8.025133,,,,136,,,,,,,0,0,357.84485,2.4627833,393.25632,2767.1956,
1762,397.38128780574374,8.028835,,,,136,,,,,,,899.08344,10532.794,10480.3,12735.33,15550.608,25351.068,
1764,249.18372554940564,8.031062,,,,129,,,,,,,184.47731,252.18118,160.17305,310.81186,348.70404,371.157,
1768,385.26811102023925,8.0501585,,,,,,,,,,,431.7937,516.06915,597.3869,247.57298,227.60466,223.87164,
1765,599.432187786802,8.050166,,,,136,,,,,,,78.1622,5254.9297,12259.111,10801.514,15997.235,41644.12,
1767,511.3374944681432,8.051654,,,,,,,,,,,96.713554,117.92791,125.172134,93.62663,61.913395,52.60012,
1775,293.2094609174946,8.086853,,,,133,,,,,,,585.74304,397.85626,499.04877,128.69453,197.5283,146.55548,
1777,333.1982088352959,8.091022,,,,,,,,,,,568.6634,621.9664,718.26447,412.2804,442.71564,397.5607,
1779,316.2233151342443,8.098255,,,,,,,,,,,233.80193,458.45593,424.01392,462.06342,379.60312,532.8822,
1770,393.2595767493829,8.103034,,,,131,,,,,,,870.9124,1267.3035,1437.4497,213.68805,219.48451,207.033,
1782,321.257963844218,8.112558,,,,132,,,,,,,138.74997,1093.0382,721.39825,952.98694,632.9032,1221.4601,
1781,320.254588916519,8.114303,,,,132,,,,,,,2131.4492,5105.419,3447.4038,4516.871,4755.869,6010.331,
1778,391.24401608908215,8.140933,,,,133,,,,,,,177.47112,180.10564,198.46515,115.892685,118.75411,87.10654,
1786,393.2595447180103,8.147131,,,,139,63,[M+Na]+,,2,1790;1786,370.27037,1806.2026,1857.5562,2251.4072,658.4096,574.6963,555.4185,
1787,277.2149225118973,8.148336,,,,139,62,[M+H-H2O]+,,2,1787;1789,294.21824,9071.143,9587.02,10572.489,6499.0317,6621.9473,6345.3447,
1788,278.2232627331415,8.148345,,,,139,,,,,,,1826.6863,1868.2965,2102.258,1539.5854,1513.8904,1560.822,
1789,317.207481935986,8.150111,,,,139,62,[M+Na]+,,2,1787;1789,294.21824,6157.464,6228.0054,7265.72,5365.6465,5335.5645,4782.4736,
1790,353.2671322457907,8.15163,,,,139,63,[M+H-H2O]+,,2,1790;1786,370.27037,805.1998,872.5538,965.0103,316.60724,330.28293,342.3525,
1791,279.2287790188553,8.167666,,,,,,,,,,,456.35123,644.8047,625.52747,444.90585,423.27222,382.17688,
1794,350.26522023354727,8.184934,,,,,,,,,,,29.279121,261.35562,110.2239,43.60483,92.322334,186.56587,
1820,316.2093913007747,8.189642,,,,143,,,,,,,153.581,94.53018,209.63728,84.63645,76.768295,146.36855,
1795,186.14781845475196,8.189717,,,,,,,,,,,817.931,1532.3649,1836.585,1002.82825,1167.5023,1323.6796,
1796,328.2832819531013,8.191209,,,,,,,,,,,171.48692,421.37338,436.35452,208.77934,275.47595,325.043,
1798,391.24396281368604,8.192367,,,,,,,,,,,973.1356,850.14014,1004.39026,408.67145,422.7251,366.39084,
1805,336.24950652375003,8.214936,,,,137,,,,,,,6598.374,10163.127,13241.131,8702.318,9497.494,9463.258,
1812,275.1992232295456,8.228656,,,,143,64,[M+H-H2O]+,,2,1812;1813,292.20231,307.8838,320.2467,315.2089,224.64342,248.17706,226.58992,
1813,315.19170090079314,8.228667,,,,143,64,[M+Na]+,,3,1814;1812;1813,292.20231,1478.8828,1218.3597,1372.7043,1271.8301,1192.7657,1078.1637,
1814,293.20922253160177,8.228675,,,,143,64,[M+H]+,,2,1814;1813,292.20231,1368.9036,1261.7876,1423.9762,1173.0596,1154.3872,1119.0652,
1815,245.22519160070337,8.230487,,,,,,,,,,,46.847755,367.61093,299.6036,201.31863,250.83829,369.5532,
1816,358.3664990730258,8.23077,,,,143,,,,,,,1114.9457,855.3686,594.1354,1082.5431,787.01605,1143.9257,
1817,263.2356664502052,8.234342,,,,143,,,,,,,677.60815,1477.2693,1191.4807,1059.6355,1146.3453,1538.5204,
1819,281.2645292034027,8.23437,,,,143,,,,,,,1392.2103,3950.2573,2537.5874,2970.3772,3179.2256,4064.3225,
1818,280.261832092176,8.234664,,,,143,,,,,,,7896.376,18128.393,14595.29,13615.025,14627.265,21043.234,
1821,321.25563385325404,8.238231,,,,143,,,,,,,388.1306,739.8674,783.7626,1078.0554,1077.4585,1229.3417,
1822,320.25318595341656,8.240592,,,,143,,,,,,,2011.9913,4010.2905,2821.522,4373.47,4291.714,5401.8335,
1824,631.1400514386264,8.262828,,,,,,,,,,,500.1181,278.47427,267.24515,238.40703,239.63687,263.69122,
1831,353.1607395318226,8.290775,,,,144,,,,,,,256.65314,302.1779,277.8912,365.5053,360.26166,362.55176,
1833,365.1344892747354,8.291383,,,,144,,,,,,,1112.7787,1066.3962,1211.1919,1598.4401,1556.122,1463.6193,
1837,613.4901008414929,8.297337,,,,,,,,,,,4.05061,383.73672,117.96996,72.2386,159.02527,253.28008,
1841,355.3303456512786,8.298566,,,,144,,,,,,,30.405544,493.6597,200.48087,203.32993,392.5361,351.2782,
1830,163.06821366389912,8.298639,,,,147,,,,,,,103.05603,111.023674,791.9011,134.40656,103.03374,118.723236,
1840,296.2570939254801,8.300937,,,,144,,,,,,,4007.1711,11446.781,7320.6665,5432.519,6991.3057,9610.154,
1842,318.23590656757085,8.301522,,,,144,,,,,,,4971.363,11810.448,7996.3325,6726.1436,8488.473,10506.572,
1843,297.2603352496855,8.302719,,,,144,,,,,,,775.49866,2228.845,1448.0605,754.3961,1377.5953,1841.24,
1845,861.4063522536085,8.308377,,,,,,,,,,,571.036,586.4406,664.6153,183.95183,193.26865,240.68488,
1848,374.28858583986994,8.316739,,,,,,,,,,,267.97372,317.85602,354.20486,179.48239,195.2575,205.48312,
1850,163.0530401238743,8.320467,,,,147,,,,,,,78.66888,81.17259,943.9216,139.71469,205.98402,190.66316,
1835,335.1956839183889,8.321528,,,,144,,,,,,,178.75313,242.66064,169.8857,226.8303,213.4398,167.35292,
1884,280.2438058102933,8.328969,,,,146,,,,,,,4199.6826,2931.3176,3328.7202,4029.2117,4288.0366,5425.3413,
1891,335.20012363899133,8.341522,,,,146,,,,,,,276.1624,463.55005,217.56776,82.62329,164.93875,126.626564,
1858,219.17328558862096,8.347508,,,,147,,,,,,,111.02398,126.20274,103.35695,200.69472,186.87459,176.837,
1861,699.3539590173547,8.349272,,,,147,,,,,,,1213.9683,1207.3817,1323.3751,499.56845,508.0832,627.3892,
1863,381.08294491204896,8.34945,,,,147,,,,,,,0,0,184.5971,0,0,0,
1864,383.20266609663804,8.349566,,,,147,,,,,,,197.52855,201.1576,338.77106,232.66956,265.25812,313.14795,
1860,579.2908288082317,8.349556,,,,147,,,,,,,75.04647,83.36996,2701.109,52.02829,63.09385,59.59513,
1865,356.27912692250703,8.349584,,,,147,,,,,,,461.26126,561.0192,529.13,320.85657,333.51715,339.45776,
1868,279.1578251534502,8.351033,,,,147,65,[M+H]+,,2,1869;1868,278.15055,1186.7848,1205.732,7036.3374,1026.5796,1122.4773,1028.6372,
1862,181.04832857721715,8.35143,,,,147,,,,,,,16.916176,54.852486,622.2949,28.947594,12.145283,24.314774,
1869,301.13976804505023,8.351691,,,,147,65,[M+Na]+,,2,1869;1868,278.15055,3116.7139,3088.346,16185.026,2913.5615,3101.4014,2719.795,
1872,388.30423228570316,8.353791,,,,147,66,[M+NH4]+,,2,1872;1866,370.27042,1027.9078,1106.5957,1179.6958,578.8253,584.93866,644.77594,
1890,297.2599437950012,8.356014,,,,146,,,,,,,216.44716,882.99316,431.46906,367.59216,535.6753,843.11,
1875,510.2379642272256,8.357734,,,,,,,,,,,375.98865,431.2336,478.6639,290.87714,290.6821,296.92813,
1892,318.2380320010088,8.3583975,,,,146,,,,,,,1520.6985,8516.521,2675.5176,2456.4165,3069.7456,8186.103,
1866,353.2671472657396,8.365492,,,,147,66,[M+H-H2O]+,,2,1872;1866,370.27042,753.90076,799.7238,814.69446,123.830124,308.0848,404.5855,
1855,317.20731540510263,8.373652,,,,,,,,,,,2248.5002,2072.9944,495.07434,828.9118,826.98236,751.1168,
1881,279.2306262240463,8.376661,,,,146,,,,,,,18795.016,20387.816,20444.143,13776.091,13899.283,14402.184,
1883,395.2748923975906,8.378812,,,,146,,,,,,,697.9035,650.6433,501.52505,435.89136,434.14694,398.65897,
1886,335.1490250736727,8.380009,,,,,,,,,,,177.94867,205.95059,181.78659,162.02217,161.85901,160.84859,
1887,319.2240339128923,8.380639,,,,146,,,,,,,12475.811,13229.41,11909.279,11659.642,11645.502,11357.645,
1901,296.25188533066836,8.389792,,,,146,,,,,,,1297.9907,5723.3833,2129.457,559.11993,2831.092,3728.8264,
1898,352.28293098704836,8.399103,,,,,,,,,,,316.4582,374.2304,385.63562,53.60872,154.85612,217.9456,
1899,370.2936730546607,8.401328,,,,,,,,,,,2330.3162,2536.175,2663.9673,1344.5942,1382.4838,1425.9042,
1878,393.2595110877378,8.431005,,,,,,,,,,,480.51514,677.64484,577.55334,331.19678,191.58846,73.717575,
1903,393.26125023166605,8.443891,,,,,,,,,,,951.04895,986.29456,1043.483,508.22836,379.70334,439.5811,
1928,398.394018470628,8.445419,,,,,,,,,,,0,29.441616,227.46745,52.39409,35.94696,163.91074,
1904,300.2882975832593,8.454959,,,,,,,,,,,237.83037,192.78357,154.87108,333.38092,394.83682,503.26123,
1905,282.2777956657962,8.45673,,,,149,,,,,,,3692.408,4090.038,4056.9595,4615.6724,4723.626,4776.0044,
1911,421.23103604536976,8.462693,,,,148,,,,,,,130.36526,125.64334,142.13245,98.38149,91.50564,85.44877,
1914,863.4219364920947,8.463911,,,,148,,,,,,,331.2117,355.1334,389.9309,108.72273,120.35567,136.71574,
1915,699.354022474632,8.465703,,,,148,,,,,,,3708.5867,3581.243,4333.899,1262.8677,1285.7968,1395.723,
1909,354.2706178759563,8.465981,,,,148,,,,,,,334.50302,335.24768,314.05524,51.422977,32.61056,59.2517,
1917,537.3016341851353,8.47795,,,,149,,,,,,,164.07487,189.74252,245.49432,53.33429,82.638626,123.27509,
1921,277.2149597213847,8.482709,,,,149,67,[M+H-H2O]+,,2,1925;1921,294.21818,2527.7285,2712.7908,2788.4338,1609.523,1598.6957,1617.1304,
1919,258.24177477320086,8.483578,,,,149,,,,,,,63.214268,51.46751,838.848,0,0,0,
1918,278.21824663217166,8.483928,,,,149,,,,,,,468.90295,474.6481,343.82907,162.12967,177.05804,246.76135,
1923,309.24101014514537,8.487208,,,,149,,,,,,,380.17078,386.50656,408.1873,202.56396,196.08882,199.15596,
1924,295.22543652657015,8.487236,,,,149,67,[M+H]+,,2,1925;1924,294.21818,4555.1333,4877.591,5021.3496,3140.7302,3177.111,3169.3545,
1925,317.207336712684,8.487823,,,,149,67,[M+Na]+,,3,1925;1924;1921,294.21818,10242.442,10530.705,11673.99,7414.1543,7295.8604,7201.996,
1932,299.2584617054071,8.519559,,,,154,,,,,,,840.88104,869.52167,846.868,3361.3677,3472.5662,3715.606,
1936,635.4540546697577,8.523807,,,,154,,,,,,,136.51102,165.53152,167.87932,586.8687,614.4902,603.1525,
1938,281.2461832581398,8.525042,,,,154,68,[M+H-H2O]+,,3,1937;1938;1946,298.24956,3519.645,3851.9028,3944.9336,7093.3433,6823.2173,7048.3955,
1939,263.23574299316124,8.525641,,,,154,,,,,,,1870.1624,2110.0564,2134.7112,3250.151,3155.567,3604.2563,
1940,653.4266786815715,8.52628,,,,154,,,,,,,134.79594,147.62718,147.72263,528.08777,561.39606,556.4895,
1937,343.2209420379784,8.527497,,,,154,68,[M-H+2Na]+,,2,1937;1938,298.24956,30.466764,21.885845,81.926834,253.72694,249.71246,225.1371,
1944,322.2538998070559,8.528106,,,,154,,,,,,,3721.2356,3614.4133,4014.8079,6737.6274,6663.984,6608.511,
1945,619.4762816494028,8.529901,,,,154,,,,,,,41.64624,83.39893,74.14943,321.99127,330.9931,332.83853,
1946,321.2386555061281,8.531144,,,,154,68,[M+Na]+,,2,1938;1946,298.24956,11154.656,11550.083,12370.6875,24237.35,24167.27,23989.15,
1947,337.2077931911897,8.5324,,,,154,,,,,,,346.26425,383.34167,340.96625,774.3494,784.00726,756.74054,
1948,426.26014091689586,8.532397,,,,154,,,,,,,243.07683,237.26927,262.77753,119.906784,108.824745,132.17195,
1949,245.2251999977757,8.534669,,,,154,,,,,,,397.3725,473.00995,463.9233,649.0262,629.4184,680.9735,
1950,331.2108383063634,8.53545,,,,154,,,,,,,0,0,2899.962,0,0,0,
1951,355.17637175441797,8.537852,,,,154,,,,,,,349.30017,362.93878,354.36636,731.4633,738.7065,734.8178,
1975,279.2305742783188,8.53885,,,,153,,,,,,,1405.9438,1717.4698,1813.9429,1282.1903,1245.3896,1171.2098,
1952,299.1843847943813,8.539117,,,,154,,,,,,,0,0,4602.0186,0,0,0,
1957,371.3253261303627,8.541514,,,,154,,,,,,,233.34222,236.12845,266.8422,201.92238,200.84003,252.07222,
1962,376.3043326387563,8.543928,,,,,,,,,,,144.027,159.8994,174.84949,84.64916,48.31425,67.79034,
1961,476.2755177929132,8.543962,,,,154,,,,,,,190.03316,208.69957,183.66583,81.39849,87.69959,91.52051,
1970,863.4220152101037,8.572386,,,,140,,,,,,,1373.569,1424.1693,1547.6433,449.9888,462.15814,467.12378,
1971,390.3197698768586,8.576016,,,,,,,,,,,487.46616,519.8668,567.425,243.52016,248.23862,260.42856,
1976,311.2567358856366,8.5875,,,,153,,,,,,,436.73166,407.91193,613.0173,1053.2118,1044.2927,1129.5188,
1979,320.25421454318376,8.594123,,,,153,70,[M+Na]+,,2,1980;1979,297.26507,4510.2188,9926.996,6772.357,6783.183,9256.686,11742.586,
1980,298.2724274160609,8.594128,,,,153,70,[M+H]+,,2,1980;1979,297.26507,2727.6533,6388.77,4193.605,3535.2024,4573.3975,6181.474,
1981,617.520605940178,8.594139,,,,,,,,,,,10.581219,188.18855,69.01603,88.159775,125.34704,214.4193,
1983,537.301531158282,8.597153,,,,153,,,,,,,1635.9156,1512.3585,1769.896,924.4158,891.75964,918.8998,
1985,280.2620840158219,8.600188,,,,153,,,,,,,1767.0726,4582.4697,2860.8464,2431.1902,3162.7532,4318.3745,
1986,353.2667343554769,8.600185,,,,153,,,,,,,746.5192,753.42084,853.883,404.20688,365.8926,378.5432,
1987,361.2334780827565,8.601033,,,,141,,,,,,,0,0,2675.2256,0,0,0,
1994,163.11074558153982,8.610452,,,,,,,,,,,105.53994,108.6404,119.407684,152.21555,160.43729,134.64302,
1997,355.282681662726,8.612853,,,,151,,,,,,,1054.6865,1084.0426,1061.7195,479.3931,439.57776,454.58615,
2001,701.3694714458912,8.617081,,,,151,,,,,,,3389.0981,3299.1355,3680.0442,1094.1156,1095.4244,1048.5018,
1989,335.1957919262029,8.618639,,,,,,,,,,,19.900757,34.60526,106.42431,301.9953,289.9334,282.89627,
1977,297.2410292324074,8.621367,,,,142,71,[M+H]+,,2,1977;1973,296.23371,1262.0775,1250.8545,1412.4674,2089.5496,2034.3693,2058.5615,
1973,319.2228908087316,8.623456,,,,142,71,[M+Na]+,,2,1977;1973,296.23371,3708.851,3596.0557,3957.6077,6185.6914,6109.599,5660.286,
1993,701.2396989598248,8.637112,,,,,,,,,,,12.359129,12.613403,46.930325,0,0,0,
2003,395.2752380586585,8.646356,,,,,,,,,,,473.9957,438.19678,415.64178,596.96844,638.60144,491.35715,
2012,599.4323570914729,8.656648,,,,,,,,,,,53.3052,11.359171,782.6293,101.57032,245.33992,981.74744,
1998,337.27234177020506,8.661458,,,,151,,,,,,,430.6139,454.26056,472.6138,57.120552,48.851692,43.887474,
2054,320.24390051469226,8.665456,,,,161,,,,,,,774.2037,2477.8716,772.9954,1210.9246,1499.272,2970.588,
2008,383.2777943056699,8.666301,,,,152,72,[M+H]+,,3,2009;2008;2014,382.27048,0,0,393.61652,0,0,0,
2009,405.2596198215785,8.666301,,,,152,72,[M+Na]+,,3,2009;2008;2014,382.27048,0,0,2794.735,0,0,0,
1996,696.4139978711994,8.669107,,,,,,,,,,,70.72241,73.20331,91.4927,0,13.986222,3.1654863,
2014,400.3043282911544,8.673551,,,,152,72,[M+NH4]+,,3,2009;2008;2014,382.27048,0,0,196.46477,0,0,0,
1999,356.28458652958625,8.675369,,,,151,,,,,,,89.6467,142.6177,496.47766,46.961575,41.349014,9.512988,
2016,476.2754659255373,8.677648,,,,,,,,,,,1263.0181,1336.9492,1408.7653,584.8535,571.29834,584.7865,
2050,395.27531677353323,8.686013,,,,161,,,,,,,209.33794,244.62373,270.58173,263.57422,203.30138,239.97884,
2059,319.22297772128155,8.691466,,,,161,73,[M+Na]+,,2,2052;2059,296.23382,7416.7144,7566.95,8025.8433,4313.0757,4258.768,4642.6123,
2020,558.4348690536784,8.691617,,,,145,,,,,,,0,0,647.5058,0,0,0,
2013,513.3018301290382,8.700864,,,,,,,,,,,180.47754,192.19936,225.55592,76.79371,85.53835,74.81834,
2022,538.3049327229459,8.706286,,,,161,,,,,,,1189.9359,1209.4664,1604.5703,759.2791,784.66656,736.70764,
2026,537.3015894164938,8.706853,,,,161,,,,,,,4168.003,4092.545,4840.253,2660.156,2792.8623,2702.71,
2024,354.2704745515926,8.707806,,,,161,,,,,,,394.4682,446.1684,475.92938,121.21312,100.86714,178.51743,
2027,353.26706992325126,8.7095995,,,,161,,,,,,,1769.0134,1913.2971,2009.0776,896.9461,929.19666,914.038,
2052,279.2305988719062,8.711377,,,,161,73,[M+H-H2O]+,,2,2052;2059,296.23382,1418.9592,1554.7355,1144.0035,534.81995,596.6037,210.0562,
2030,250.21299940140761,8.712338,,,,161,74,[M+Na]+,,2,2032;2030,227.22379,262.40982,329.63086,333.06152,799.23865,518.5428,842.77435,
2032,228.23107360340455,8.715358,,,,161,74,[M+H]+,,2,2032;2030,227.22379,2875.0059,3399.1392,3829.3425,5446.8105,3638.0354,5975.3945,
