formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	C10H22N2O5	[M + H]+	C10H23N2O5+	Amino acids and Peptides	0.958	Small peptides	0.954	Aminoacids	0.860	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	1.000	Amino acids, peptides, and analogues	0.965	Amino acids and derivatives	0.965	Amino acids	0.963	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Branched fatty acids; Hydroxy fatty acids; Amino acids and derivatives; Monoalkylamines; Hydroxy acids and derivatives; Amino fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Amines; Primary amines; Medium-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	251.159	54	0.903	816699700344075946	816699024759103231	816699024754908926	326	
1	C8H8N6O5	[M + Na]+	C8H8N6NaO5+	Alkaloids	0.571	Small peptides	0.318	Purine alkaloids	0.326	Organic 1,3-dipolar compounds	0.992	Allyl-type 1,3-dipolar organic compounds	0.993	Organic nitro compounds	0.994	C-nitro compounds	0.992	Nitroaromatic compounds	0.987	Organic compounds; Organoheterocyclic compounds; Imidazoles; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Organic nitro compounds; Organic oxoazanium compounds; Substituted imidazoles; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; C-nitro compounds; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Chemical entities	291.047	54	0.908	816699708250342002	816699024910098181	816699024905903876	336	
8	C14H22N4O3S	[M + K]+	C14H22KN4O3S+	Amino acids and Peptides	0.467	Oligopeptides	0.174	Cyclamides	0.432	Organoheterocyclic compounds	0.958	Azoles	0.554					Azoles	0.554	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Thioethers; Sulfenyl compounds; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	365.104	56	0.928	816699718635442204	816699025153367824	816699025153367823	338	
1	C5H4N4O	[M + H]+	C5H5N4O+	Alkaloids	0.949	Pseudoalkaloids (transamidation)	0.860	Purine alkaloids	0.958	Organoheterocyclic compounds	1.000	Imidazopyrimidines	0.944	Purines and purine derivatives	0.933	Purinones	0.899	6-oxopurines	0.786	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Imidazoles; Purines and purine derivatives; Hypoxanthines; Organic acids and derivatives; Organonitrogen compounds; Pyrimidones; Organooxygen compounds; Azoles; Purinones; Diazines; 6-oxopurines; Imidazopyrimidines; Vinylogous amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	137.045	57	0.952	816699694283304159	816699025505689393	816699025505689392	347	
1	C9H11NO3	[M + H]+	C9H12NO3+	Amino acids and Peptides	1.000	Small peptides	1.000	Aminoacids	1.000	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	1.000	Amino acids, peptides, and analogues	0.999	Amino acids and derivatives	0.999	Tyrosine and derivatives	0.802	Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Phenols; Phenethylamines; Amphetamines and derivatives; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acids; Benzenoids; Amines; Primary amines; Phenylpropanoic acids; Aralkylamines; Organic oxides; Hydrocarbon derivatives; Amino acids; Tyrosine and derivatives; Phenylalanine and derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities	182.080	58	0.963	816699685911470131	816699025878982514	816699025878982513	352	
8	C10H10N4O8	[M + K]+	C10H10KN4O8+	Carbohydrates	0.916	Nucleosides	0.633	Pyrimidine nucleosides	0.373	Benzenoids	0.809	Benzene and substituted derivatives	0.657	Nitrobenzenes	0.549			Nitrobenzenes	0.549	Organic compounds; Organoheterocyclic compounds; Nitrobenzenes; Alcohols and polyols; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic nitro compounds; Organic oxoazanium compounds; Benzene and substituted derivatives; Benzenoids; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Vinylogous amides; Organic oxides; C-nitro compounds; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Chemical entities	353.015	58	0.968	816699688130257641	816699026067726204	816699026067726203	354	
4	C15H21NO8	[M + H]+	C15H22NO8+	Amino acids and Peptides	0.702	Small peptides	0.217	Phenylethylamines	0.141	Organic acids and derivatives	0.996	Carboxylic acids and derivatives	0.994	Amino acids, peptides, and analogues	0.988	Amino acids and derivatives	0.988	Tyrosine and derivatives	0.786	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Phenols; Phenethylamines; Amphetamines and derivatives; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Amino acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Hexoses; Monosaccharides; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; Dialkylamines; Benzene and substituted derivatives; Polyols; Alpha amino acids; Benzenoids; Amines; Secondary amines; Phenylpropanoic acids; Aralkylamines; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Amino acids; Tyrosine and derivatives; Phenylalanine and derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities	344.133	60	0.995	816699683986283899	816699026491350932	816699026487156627	363	
2	C5H4N4O2	[M + H]+	C5H5N4O2+	Alkaloids	0.998	Pseudoalkaloids (transamidation)	0.999	Purine alkaloids	1.000	Organoheterocyclic compounds	1.000	Imidazopyrimidines	0.958	Purines and purine derivatives	0.955	Xanthines	0.954	Xanthines	0.954	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Imidazoles; Lactams; Purines and purine derivatives; Xanthines; Organic acids and derivatives; Organonitrogen compounds; Alkaloids and derivatives; Pyrimidones; Organooxygen compounds; Organic carbonic acids and derivatives; Azoles; Ureas; Purinones; Diazines; 6-oxopurines; Imidazopyrimidines; Vinylogous amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	153.040	60	0.996	816699705045892678	816699026600402841	816699026600402840	364	
3	C7H14N2O7S	[M + Na]+	C7H14N2NaO7S+	Amino acids and Peptides	0.957	Small peptides	0.897	Aminoacids	0.210	Organic acids and derivatives	0.987	Carboxylic acids and derivatives	0.938	Amino acids, peptides, and analogues	0.742	Amino acids and derivatives	0.736	Alpha amino acids	0.649	Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Sulfonyls; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	293.044	60	0.998	816699693117287129	816699026705260447	816699026701066142	367	
3	C10H12N2O2S	[M + Na]+	C10H12N2NaO2S+	Alkaloids	0.388	Nicotinic acid alkaloids	0.446	Pyridine alkaloids	0.445	Organic acids and derivatives	0.579	Carboxylic acids and derivatives	0.529					Carboxylic acids and derivatives	0.529	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	247.050	60	1.007	816699700079834695	816699027481206710	816699027481206709	358	
5	C11H6F2N2OS	[M + K]+	C11H6F2KN2OS+	Alkaloids	0.873	Nicotinic acid alkaloids	0.319	Pyridine alkaloids	0.320	Organosulfur compounds	0.731	Thioethers	0.495	Aryl thioethers	0.536			Aryl thioethers	0.536	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Halobenzenes; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Aryl fluorides; Fluorobenzenes; Organofluorides; Benzene and substituted derivatives; Benzenoids; Aryl halides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Aryl thioethers; Organic nitrogen compounds; Chemical entities	290.979	61	1.017	816699690672006828	816699027623813061	816699027623813060	378	
3	C8H13O6P	[M + K]+	C8H13KO6P+	Fatty acids	0.960	Fatty Acids and Conjugates	0.760	Dicarboxylic acids	0.533	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	0.998	Dicarboxylic acids and derivatives	0.824			Dicarboxylic acids and derivatives	0.824	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Organophosphorus compounds; Carboxylic acid derivatives; Carboxylic acids; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	275.006	61	1.017	816699685223604014	816699027711893455	816699027711893453	379	
1	C19H32N2O13	[M + H]+	C19H33N2O13+	Carbohydrates	1.000	Aminosugars and aminoglycosides	0.981	Aminosugars	0.979	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbohydrates and carbohydrate conjugates	0.999	Aminosaccharides	0.997	Acylaminosugars	0.791	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Acylaminosugars; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Carboxylic acid amides; Hemiacetals; Carboxylic acid derivatives; Amino sugars; Acetals; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; N-acyl-alpha-hexosamines; Aminosaccharides; Acetamides; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	497.196	61	1.020	816699688721654747	816699027896442843	816699027896442842	374	
1	C10H13N5O4	[M + H]+	C10H14N5O4+	Carbohydrates	1.000	Nucleosides	1.000	Purine nucleosides	1.000	Nucleosides, nucleotides, and analogues	0.993	Purine nucleosides	0.975					Purine nucleosides	0.975	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Purines and purine derivatives; Organonitrogen compounds; Primary alcohols; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Azoles; Purine nucleosides; Aminopyrimidines and derivatives; Diazines; Pentoses; Monosaccharides; Secondary alcohols; Imidazopyrimidines; Glycosyl compounds; Glycosylamines; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; Tetrahydrofurans; 6-aminopurines; Imidolactams; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	268.103	62	1.029	816699692576221706	816699027980328929	816699027980328928	382	
1	C14H15NO9	[M + K]+	C14H15KNO9+	Amino acids and Peptides	0.423	Amino acid glycosides	0.696	Cyanogenic glycosides	0.516	Organic oxygen compounds	1.000	Organooxygen compounds	0.991	Carbohydrates and carbohydrate conjugates	0.796	Sugar acids and derivatives	0.510	Glucuronides	0.517	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Nitrobenzenes; Alcohols and polyols; Sugar acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Glucuronides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Organic nitro compounds; Organic oxoazanium compounds; Monosaccharides; Acetals; Secondary alcohols; Beta hydroxy acids and derivatives; Carbonyl compounds; Oxanes; Glucuronic acid derivatives; Glycosyl compounds; Benzene and substituted derivatives; Benzenoids; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Organic oxides; C-nitro compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Chemical entities	380.038	64	1.062	816699721097499248	816699028395565052	816699028395565051	387	
1	C10H13N5O3	[M + H]+	C10H14N5O3+	Carbohydrates	0.999	Nucleosides	0.999	Purine nucleosides	0.998	Nucleosides, nucleotides, and analogues	0.969	Purine nucleosides	0.756	Purine 2'-deoxyribonucleosides	0.523			Purine 2'-deoxyribonucleosides	0.523	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Purines and purine derivatives; Organonitrogen compounds; Primary alcohols; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Azoles; Purine nucleosides; Aminopyrimidines and derivatives; Diazines; Secondary alcohols; Imidazopyrimidines; Purine 2'-deoxyribonucleosides; Glycosylamines; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; Tetrahydrofurans; 6-aminopurines; Imidolactams; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	252.108	67	1.120	816699697324175716	816699028814995479	816699028814995478	401	
8	C11H14BN3O2	[M + Na]+	C11H14BN3NaO2+	Alkaloids	0.198	Small peptides	0.261	Pinane monoterpenoids	0.410	Organoheterocyclic compounds	0.882	Heteroaromatic compounds	0.657					Heteroaromatic compounds	0.657	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Boronic acids; Organometallic compounds; Boronic acid derivatives; Organometalloid compounds; Metalloheterocyclic compounds; Organoboron compounds; Organic salts; Organic metalloid salts; Organic metal salts; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	253.112	67	1.120	816699695608704829	816699028911464476	816699028911464475	402	
1	C10H13N5O4	[M + H]+	C10H14N5O4+	Carbohydrates	1.000	Nucleosides	0.999	Purine nucleosides	0.998	Nucleosides, nucleotides, and analogues	0.966	Purine nucleosides	0.966	Purine 2'-deoxyribonucleosides	0.918			Purine 2'-deoxyribonucleosides	0.918	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Purines and purine derivatives; Hypoxanthines; Organic acids and derivatives; Organonitrogen compounds; Primary alcohols; Nucleosides, nucleotides, and analogues; Pyrimidones; Organooxygen compounds; Azoles; Purine nucleosides; Purinones; Aminopyrimidines and derivatives; Diazines; 6-oxopurines; Secondary alcohols; Imidazopyrimidines; Purine 2'-deoxyribonucleosides; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; Tetrahydrofurans; Vinylogous amides; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	268.103	68	1.132	816699698083345159	816699029012127778	816699029012127777	413	
3	C18H33NO12	[M + H]+	C18H34NO12+	Amino acids and Peptides	0.731	Amino acid glycosides	0.701	Cyanogenic glycosides	0.730	Organic acids and derivatives	0.214	Carboxylic acids and derivatives	0.363	Amino acids, peptides, and analogues	0.422	Amino acids and derivatives	0.425	Alpha amino acids	0.522	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Carboxylic acids; Disaccharides; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Dialkylamines; Polyols; Alpha amino acids; Amines; Secondary amines; Oxacyclic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	456.206	68	1.136	816699701287794752	816699029104402471	816699029104402470	405	
2	C12H23NO7	[M - H2O + H]+	C12H22NO6+	Amino acids and Peptides	0.557	Small peptides	0.638	Aminoacids	0.531	Organic acids and derivatives	0.993	Carboxylic acids and derivatives	0.993	Amino acids, peptides, and analogues	0.978	Amino acids and derivatives	0.978	Alpha amino acids	0.889	Organic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Branched fatty acids; Hydroxy fatty acids; Amino acids and derivatives; Hydroxy acids and derivatives; Amino fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Monosaccharides; Secondary alcohols; Carbonyl compounds; Dialkylamines; Polyols; Alpha amino acids; Amines; Secondary amines; Alkanolamines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	276.143	69	1.153	816699701656893760	816699029293146163	816699029288951858	408	
1	C12H23NO7	[M + H]+	C12H24NO7+	Carbohydrates	0.573	Aminosugars and aminoglycosides	0.388	Aminosugars	0.466	Organic acids and derivatives	0.988	Carboxylic acids and derivatives	0.990	Amino acids, peptides, and analogues	0.952	Amino acids and derivatives	0.952	Alpha amino acids	0.786	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Hydroxy fatty acids; Amino acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Monosaccharides; Secondary alcohols; Carbonyl compounds; C-glycosyl compounds; Dialkylamines; Polyols; Alpha amino acids; Amines; Secondary amines; Alkanolamines; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	294.153	69	1.157	816699729955871900	816699029368643641	816699029368643640	409	
