formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	C40H65N	[M + H]+	C40H66N+	Alkaloids	0.454	Pseudoalkaloids (transamidation)	0.817	Steroidal alkaloids	0.767	Lipids and lipid-like molecules	0.861	Steroids and steroid derivatives	0.511					Steroids and steroid derivatives	0.511	Organic compounds; Lipids and lipid-like molecules; Steroids and steroid derivatives; Prenol lipids; Organonitrogen compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	560.520	548	9.133	816705449142981348	816702840176263778	816702840176263777	3399	
3	C18H32O2	[M - H4O2 + H]+	C18H29+	Fatty acids	1.000	Fatty Acids and Conjugates	0.819	Unsaturated fatty acids	0.897	Lipids and lipid-like molecules	0.989	Fatty Acyls	0.983	Lineolic acids and derivatives	0.740			Lineolic acids and derivatives	0.740	Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Straight chain fatty acids; Unsaturated fatty acids; Lineolic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	245.225	548	9.136	816705448484475614	816702840335647350	816702840331453045	3401	
1	C18H30O	[M + H]+	C18H31O+	Terpenoids	0.980	Diterpenoids	0.815	Norlabdane diterpenoids	0.140	Lipids and lipid-like molecules	0.894	Prenol lipids	0.787	Diterpenoids	0.542			Diterpenoids	0.542	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Prenol lipids; Organooxygen compounds; Diterpenoids; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	263.236	548	9.138	816705449147175660	816702840369201787	816702840369201786	3404	
2	C11H29N5O2	[M + H]+	C11H30N5O2+	Amino acids and Peptides	0.512	Small peptides	0.535	Aminoacids	0.367	Lipids and lipid-like molecules	0.501							Lipids and lipid-like molecules	0.501	Organic compounds; Lipids and lipid-like molecules; Organonitrogen compounds; Organooxygen compounds; Guanidines; Amines; Carboximidamides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	264.239	549	9.142	816705457753890271	816702840406950528	816702840406950527	3406	
1	C21H38O4	[M - H2O + H]+	C21H37O3+	Terpenoids	0.925	Diterpenoids	0.895	Labdane diterpenoids	0.298	Lipids and lipid-like molecules	0.968	Prenol lipids	0.826	Diterpenoids	0.863			Diterpenoids	0.863	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Prenol lipids; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Monocarboxylic acids and derivatives; Cyclic alcohols and derivatives; Diterpenoids; Secondary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	337.272	550	9.163	816705450724234232	816702840482448010	816702840478253705	3419	
2	C33H68N2O2	[M + Na]+	C33H68N2NaO2+	Fatty acids	1.000	Fatty amides	0.987	N-acyl ethanolamines (endocannabinoids)	0.613	Lipids and lipid-like molecules	0.969	Fatty Acyls	0.960	Fatty amides	0.965	N-acyl amines	0.936	N-acyl amines	0.936	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	547.518	550	9.168	816705461373575017	816702840591499929	816702840591499928	3426	
2	C22H36O4	[M - H2O + H]+	C22H35O3+	Fatty acids	0.999	Eicosanoids	0.945	Prostaglandins	0.575	Lipids and lipid-like molecules	0.995	Fatty Acyls	0.982	Eicosanoids	0.890	Prostaglandins and related compounds	0.694	Prostaglandins and related compounds	0.694	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Unsaturated fatty acids; Hydroxy fatty acids; Eicosanoids; Prostaglandins and related compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	347.256	550	9.170	816705471003697887	816702840629248670	816702840625054365	3430	
1	C17H33NO	[M + H]+	C17H34NO+	Fatty acids	1.000	Fatty amides	0.999	Primary amides	1.000	Lipids and lipid-like molecules	0.831	Fatty Acyls	0.877	Fatty amides	0.850			Fatty amides	0.850	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; Primary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	268.262	550	9.173	816705469019791675	816702840662803107	816702840662803106	3434	
1	C26H48NO7P	[M + H]+	C26H49NO7P+	Fatty acids	1.000	Glycerophospholipids	1.000	Glycerophosphocholines	0.997	Lipids and lipid-like molecules	0.992	Glycerophospholipids	0.999	Glycerophosphocholines	0.997	Lysophosphatidylcholines	0.989	1-acyl-sn-glycero-3-phosphocholines	0.965	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Phosphocholines; Lysophosphatidylcholines; 1-acyl-sn-glycero-3-phosphocholines; Secondary alcohols; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	518.322	551	9.177	816705478951905064	816702840700551848	816702840700551847	3441	
1	C20H33N5O2	[M + H]+	C20H34N5O2+	Amino acids and Peptides	0.999	Small peptides	0.887	Tripeptides	0.325	Organic acids and derivatives	0.987	Carboxylic acids and derivatives	0.986	Amino acids, peptides, and analogues	0.993	Peptides	0.868	Dipeptides	0.565	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Phenethylamines; Amphetamines and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Guanidines; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; Benzenoids; Amines; Primary amines; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Aralkylamines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Phenylalanine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Chemical entities	376.268	551	9.184	816705470278083128	816702840742494893	816702840742494892	3473	
2	C36H68O7S	[M + H]+	C36H69O7S+	Polyketides	0.728	Macrolides	0.717	Open-chain polyketides	0.208	Lipids and lipid-like molecules	0.632							Lipids and lipid-like molecules	0.632	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	645.479	551	9.187	816705479874652018	816702840780243634	816702840780243633	3446	
1	C21H46OSi	[M + H]+	C21H47OSi+	Fatty acids	0.999	Fatty acyls	0.952	Fatty alcohols	0.896	Lipids and lipid-like molecules	0.728	Fatty Acyls	0.782					Fatty Acyls	0.782	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Primary alcohols; Organooxygen compounds; Fatty Acyls; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	343.338	552	9.207	816705471402156870	816702840859935420	816702840859935419	3461	
1	C23H46NO7P	[M + Na]+	C23H46NNaO7P+	Fatty acids	1.000	Glycerophospholipids	1.000	Glycerophosphoethanolamines	0.999	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.995	Amino acids, peptides, and analogues	0.986	Amino acids and derivatives	0.986	Amino acids and derivatives	0.986	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Amino acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Monoalkylamines; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Phosphoethanolamines; Lysophosphatidylethanolamines; Secondary alcohols; 1-acyl-sn-glycero-3-phosphoethanolamines; Carbonyl compounds; Glycerophosphoethanolamines; Amines; Primary amines; Alkyl phosphates; Dialkyl phosphates; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	502.289	553	9.216	816705470814954159	816702841010930379	816702841010930378	3468	
1	C23H46NO7P	[M + H]+	C23H47NO7P+	Fatty acids	1.000	Glycerophospholipids	1.000	Glycerophosphoethanolamines	0.998	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	0.999	Amino acids, peptides, and analogues	0.985	Amino acids and derivatives	0.985	Amino acids and derivatives	0.985	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Amino acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Monoalkylamines; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Phosphoethanolamines; Lysophosphatidylethanolamines; Secondary alcohols; 1-acyl-sn-glycero-3-phosphoethanolamines; Carbonyl compounds; Glycerophosphoethanolamines; Amines; Primary amines; Alkyl phosphates; Dialkyl phosphates; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	480.307	553	9.218	816705473411228601	816702841052873424	816702841052873423	3470	
2	C22H44NO6P	[M + H]+	C22H45NO6P+	Fatty acids	1.000	Glycerophospholipids	0.998	Glycerophosphoethanolamines	0.980	Lipids and lipid-like molecules	0.993	Glycerophospholipids	0.993	Glycerophosphoethanolamines	0.985	Lysophosphatidylethanolamines	0.818	1-acyl-sn-glycero-3-phosphoethanolamines	0.841	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Organic phosphoric acids and derivatives; Phosphate esters; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Phosphoethanolamines; Lysophosphatidylethanolamines; Secondary alcohols; Secondary carboxylic acid amides; 1-acyl-sn-glycero-3-phosphoethanolamines; Carbonyl compounds; Glycerophosphoethanolamines; Amines; Glycero-3-phospho-N-acyl-ethanolamines; Alkyl phosphates; Dialkyl phosphates; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	450.296	553	9.218	816705476678591984	816702841090622165	816702841086427860	3471	
5	C24H49N5O6	[M + K]+	C24H49KN5O6+	Amino acids and Peptides	0.749	Oligopeptides	0.353	Dipeptides	0.156	Organic acids and derivatives	0.849	Carboxylic acids and derivatives	0.750	Amino acids, peptides, and analogues	0.527	Amino acids and derivatives	0.513	Amino acids and derivatives	0.513	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	542.333	553	9.220	816705476678591997	816702841174508255	816702841174508254	3476	
4	C19H40O3	[M + Na]+	C19H40NaO3+	Fatty acids	0.999	Fatty acyls	0.984	Fatty alcohols	0.996	Lipids and lipid-like molecules	0.919	Fatty Acyls	0.912	Fatty alcohols	0.792	Long-chain fatty alcohols	0.698	Long-chain fatty alcohols	0.698	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Primary alcohols; Organooxygen compounds; Fatty alcohols; Secondary alcohols; Long-chain fatty alcohols; Fatty Acyls; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	339.285	553	9.220	816705475072173394	816702841216451300	816702841216451299	3475	
2	C21H42O5	[M - H2O + H]+	C21H41O4+	Fatty acids	1.000	Glycerolipids	0.954	Monoacylglycerols	0.983	Lipids and lipid-like molecules	0.999	Fatty Acyls	0.993	Fatty alcohols	0.613			Fatty alcohols	0.613	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Monoacylglycerols; Monocarboxylic acids and derivatives; Carboxylic acid esters; Fatty alcohols; 1-monoacylglycerols; Secondary alcohols; Carbonyl compounds; Polyols; 1,2-diols; Monoradylglycerols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	357.298	553	9.221	816705483678886237	816702841270977257	816702841270977256	3477	
1	C21H38O4	[M + H]+	C21H39O4+	Fatty acids	0.999	Glycerolipids	0.981	Monoacylglycerols	0.986	Lipids and lipid-like molecules	0.998	Fatty Acyls	0.984	Lineolic acids and derivatives	0.517			Lineolic acids and derivatives	0.517	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Lineolic acids and derivatives; Carboxylic acid derivatives; Monoacylglycerols; Monocarboxylic acids and derivatives; Carboxylic acid esters; 1-monoacylglycerols; Secondary alcohols; Carbonyl compounds; Polyols; 1,2-diols; Monoradylglycerols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	355.283	554	9.231	816705483238484278	816702841346474739	816702841346474738	3421	
1	C39H76NO8P	[M + H]+	C39H77NO8P+	Fatty acids	0.999	Glycerophospholipids	1.000	Glycerophosphoethanolamines	0.996	Lipids and lipid-like molecules	0.982	Glycerophospholipids	0.999	Glycerophosphoethanolamines	0.990	Phosphatidylethanolamines	0.951	Phosphatidylethanolamines	0.951	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Amino acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Monoalkylamines; Carboxylic acid derivatives; Carboxylic acid esters; Phosphoethanolamines; Phosphatidylethanolamines; Carbonyl compounds; Glycerophosphoethanolamines; Amines; Primary amines; Alkyl phosphates; Dialkyl phosphates; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	718.536	554	9.232	816705482512869616	816702841384223480	816702841384223479	3489	
1	C34H66N2O2	[M + H]+	C34H67N2O2+	Fatty acids	1.000	Fatty amides	0.999	N-acyl amines	0.594	Lipids and lipid-like molecules	0.969	Fatty Acyls	0.962	Fatty amides	0.971	N-acyl amines	0.929	N-acyl amines	0.929	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	535.518	554	9.236	816705487722195420	816702841426166525	816702841426166524	3494	
1	C18H30O	[M + H]+	C18H31O+	Terpenoids	0.923	Diterpenoids	0.674	Farnesane sesquiterpenoids	0.105	Lipids and lipid-like molecules	0.911	Prenol lipids	0.747					Prenol lipids	0.747	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Prenol lipids; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	263.236	555	9.247	816705485591488930	816702841493275399	816702841493275398	3528	
1	C32H66N2O2	[M + H]+	C32H67N2O2+	Fatty acids	1.000	Fatty amides	0.999	N-acyl amines	0.886	Lipids and lipid-like molecules	0.995	Fatty Acyls	0.996	Fatty amides	0.997	N-acyl amines	0.979	N-acyl amines	0.979	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	511.518	555	9.255	816705509096375670	816702841535218444	816702841531024139	3510	
1	C16H33NO	[M + H]+	C16H34NO+	Fatty acids	1.000	Fatty amides	0.999	Primary amides	0.997	Lipids and lipid-like molecules	0.926	Fatty Acyls	0.928	Fatty amides	0.942	N-acyl amines	0.501	N-acyl amines	0.501	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Primary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	256.263	556	9.259	816705533129742126	816702841602327318	816702841602327317	3521	
2	C18H30O	[M - H2O + H]+	C18H29+	Terpenoids	0.700	Diterpenoids	0.590	Norlabdane diterpenoids	0.118	Lipids and lipid-like molecules	0.908	Prenol lipids	0.548					Prenol lipids	0.548	Organic compounds; Lipids and lipid-like molecules; Prenol lipids; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	245.225	556	9.259	816705521301804375	816702841635881755	816702841635881754	3522	
1	C21H38O4	[M - H2O + H]+	C21H37O3+	Terpenoids	0.861	Diterpenoids	0.730	Labdane diterpenoids	0.165	Lipids and lipid-like molecules	0.947	Prenol lipids	0.762	Diterpenoids	0.656			Diterpenoids	0.656	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Prenol lipids; Organooxygen compounds; Cyclic alcohols and derivatives; Diterpenoids; Secondary alcohols; Fatty Acyls; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	337.272	556	9.261	816705531393300215	816702841673630496	816702841673630495	3526	
3	C19H40O4	[M + Na]+	C19H40NaO4+	Fatty acids	1.000	Fatty acyls	0.988	Fatty alcohols	0.995	Lipids and lipid-like molecules	0.974	Fatty Acyls	0.853	Fatty alcohols	0.744	Long-chain fatty alcohols	0.729	Long-chain fatty alcohols	0.729	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Primary alcohols; Organooxygen compounds; Fatty alcohols; Secondary alcohols; Polyols; 1,2-diols; Long-chain fatty alcohols; Monoalkylglycerols; Monoradylglycerols; Fatty Acyls; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	355.282	556	9.264	816705540943731090	816702841770099498	816702841765905193	3529	
1	C24H48NO7P	[M + H]+	C24H49NO7P+	Fatty acids	1.000	Glycerophospholipids	1.000	Glycerophosphocholines	0.999	Lipids and lipid-like molecules	0.994	Glycerophospholipids	0.999	Glycerophosphocholines	0.998	Lysophosphatidylcholines	0.997	1-acyl-sn-glycero-3-phosphocholines	0.990	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Phosphocholines; Lysophosphatidylcholines; 1-acyl-sn-glycero-3-phosphocholines; Secondary alcohols; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	494.323	556	9.268	816705542504012304	816702841833014068	816702841833014067	3536	
1	C26H50NO7P	[M + H]+	C26H51NO7P+	Fatty acids	1.000	Glycerophospholipids	1.000	Glycerophosphocholines	0.997	Lipids and lipid-like molecules	0.989	Glycerophospholipids	0.999	Glycerophosphocholines	0.998	Lysophosphatidylcholines	0.972	1-acyl-sn-glycero-3-phosphocholines	0.918	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Phosphocholines; Lysophosphatidylcholines; 1-acyl-sn-glycero-3-phosphocholines; Secondary alcohols; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	520.338	558	9.300	816705543036689003	816702841870762809	816702841870762808	3557	
3	C18H30O2	[M - H2O + H]+	C18H29O+	Fatty acids	1.000	Fatty Acids and Conjugates	0.891	Unsaturated fatty acids	0.943	Lipids and lipid-like molecules	0.991	Fatty Acyls	0.986	Lineolic acids and derivatives	0.841			Lineolic acids and derivatives	0.841	Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Straight chain fatty acids; Unsaturated fatty acids; Lineolic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	261.220	558	9.302	816705536258693197	816702841908511550	816702841908511549	3561	
1	C18H30O2	[M + H]+	C18H31O2+	Fatty acids	0.745	Diterpenoids	0.402	Unsaturated fatty acids	0.468	Lipids and lipid-like molecules	0.955	Fatty Acyls	0.779	Fatty acids and conjugates	0.439	Unsaturated fatty acids	0.615	Unsaturated fatty acids	0.615	Organic compounds; Lipids and lipid-like molecules; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Unsaturated fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	279.231	558	9.306	816705535503718412	816702841946260291	816702841946260290	3563	
5	C19H38N6O3	[M + H]+	C19H39N6O3+	Carbohydrates	0.506	Nucleosides	0.357	Purine nucleosides	0.099	Organoheterocyclic compounds	0.960	Diazines	0.858	Pyrimidines and pyrimidine derivatives	0.867	Aminopyrimidines and derivatives	0.871	Aminopyrimidines and derivatives	0.871	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Organonitrogen compounds; Organooxygen compounds; Aminopyrimidines and derivatives; Diazines; Amines; Primary amines; Imidolactams; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	399.307	559	9.315	816705520928511277	816702842072089426	816702842072089425	3571	
1	C38H71NO3	[M + H]+	C38H72NO3+	Fatty acids	1.000	Spingolipids	1.000	Ceramides	1.000	Lipids and lipid-like molecules	0.988	Sphingolipids	0.980	Ceramides	0.993	Long-chain ceramides	0.734	Long-chain ceramides	0.734	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Sphingolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Ceramides; Secondary alcohols; Secondary carboxylic acid amides; Long-chain ceramides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	590.546	559	9.324	816705562083024434	816702842109838167	816702842109838166	3580	
1	C16H25ClN2O2	[M + Na]+	C16H25ClN2NaO2+	Alkaloids	0.187	Histidine alkaloids	0.041	Imidazole alkaloids	0.042	Organohalogen compounds	0.998	Aryl halides	0.805	Aryl chlorides	0.837			Aryl chlorides	0.837	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Aryl chlorides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Organochlorides; Carbonyl compounds; Aryl halides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	335.150	560	9.329	816705541962947013	816702842231472993	816702842227278688	3591	
1	C21H46OSi	[M + H]+	C21H47OSi+	Fatty acids	0.989	Fatty acyls	0.966	Fatty alcohols	0.960	Organic oxygen compounds	0.996	Organooxygen compounds	0.987	Alcohols and polyols	0.773	Primary alcohols	0.713	Primary alcohols	0.713	Organic compounds; Alcohols and polyols; Primary alcohols; Organooxygen compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	343.338	560	9.335	816705548929686446	816702842361496432	816702842361496431	3600	
